Object_Name,first_score,last_score,iterations,result
072-a_toy_airplane.obj,[273.94406637],[276.45558186],3,FAILURE
072-a_toy_airplane.obj,[170.58327541],[170.58327541],1,FAILURE
072-a_toy_airplane.obj,[231.12056092],[236.00038634],2,FAILURE
072-a_toy_airplane.obj,[221.31784866],[221.31784866],1,FAILURE
072-a_toy_airplane.obj,[195.25006108],[201.11736335],3,FAILURE
072-a_toy_airplane.obj,[244.29157749],[246.94327868],2,FAILURE
072-a_toy_airplane.obj,[194.44821265],[197.60502424],3,FAILURE
072-a_toy_airplane.obj,[172.22135728],[175.9713015],2,FAILURE
072-a_toy_airplane.obj,[185.49750799],[185.51838476],2,FAILURE
072-a_toy_airplane.obj,[272.16699725],[272.36119221],3,FAILURE
072-a_toy_airplane.obj,[216.1492292],[218.32113545],2,FAILURE
072-a_toy_airplane.obj,[183.81095599],[186.18052914],2,FAILURE
072-a_toy_airplane.obj,[180.51192125],[181.06351009],2,FAILURE
072-a_toy_airplane.obj,[113.90041046],[113.90041046],2,FAILURE
072-a_toy_airplane.obj,[138.79874119],[141.15821815],2,FAILURE
072-a_toy_airplane.obj,[308.25663545],[311.41319526],2,FAILURE
072-a_toy_airplane.obj,[281.32731514],[310.96009766],5,FAILURE
072-a_toy_airplane.obj,[180.34133785],[180.63163039],2,FAILURE
072-a_toy_airplane.obj,[280.89564881],[283.17271107],2,FAILURE
072-a_toy_airplane.obj,[178.16646226],[178.310577],2,FAILURE
072-a_toy_airplane.obj,[197.33052257],[204.45951011],3,FAILURE
072-a_toy_airplane.obj,[285.88984565],[285.88984565],1,FAILURE
072-a_toy_airplane.obj,[157.63518677],[161.03723031],2,FAILURE
072-a_toy_airplane.obj,[227.88923847],[227.88923847],1,FAILURE
072-a_toy_airplane.obj,[254.93515896],[255.15780798],2,FAILURE
072-a_toy_airplane.obj,[114.39347463],[122.19493356],4,FAILURE
072-a_toy_airplane.obj,[203.28008602],[203.80262086],2,FAILURE
072-a_toy_airplane.obj,[269.36294519],[269.56613539],2,FAILURE
072-a_toy_airplane.obj,[178.74619851],[179.12611112],2,FAILURE
072-a_toy_airplane.obj,[184.08133828],[186.79819343],4,FAILURE
072-a_toy_airplane.obj,[159.34432232],[159.90683164],2,FAILURE
072-a_toy_airplane.obj,[153.60680485],[154.58058522],2,FAILURE
072-a_toy_airplane.obj,[255.05030207],[268.08081999],2,FAILURE
072-a_toy_airplane.obj,[261.81151006],[265.10107112],3,FAILURE
072-a_toy_airplane.obj,[171.73864484],[171.73864484],1,FAILURE
072-a_toy_airplane.obj,[216.55215281],[221.10601363],4,FAILURE
072-a_toy_airplane.obj,[158.86083043],[164.32800798],2,FAILURE
072-a_toy_airplane.obj,[178.86542587],[179.70487605],3,FAILURE
072-a_toy_airplane.obj,[242.43972337],[242.45889989],2,FAILURE
072-a_toy_airplane.obj,[210.94243895],[210.94243895],1,FAILURE
072-a_toy_airplane.obj,[184.47103815],[187.4176021],3,FAILURE
072-a_toy_airplane.obj,[184.26251382],[185.4207914],3,FAILURE
072-a_toy_airplane.obj,[249.54316377],[249.54316377],1,FAILURE
072-a_toy_airplane.obj,[216.79259719],[216.79259719],1,FAILURE
072-a_toy_airplane.obj,[204.33605769],[204.33605769],1,FAILURE
072-a_toy_airplane.obj,[215.26719423],[223.28213946],3,FAILURE
072-a_toy_airplane.obj,[254.3896941],[254.3896941],1,FAILURE
072-a_toy_airplane.obj,[118.44818073],[127.13769102],4,FAILURE
072-a_toy_airplane.obj,[202.78674412],[203.13211066],2,FAILURE
072-a_toy_airplane.obj,[173.47289094],[182.8803005],3,FAILURE
072-a_toy_airplane.obj,[193.38213253],[194.46180638],3,FAILURE
072-a_toy_airplane.obj,[182.25632435],[182.45157756],2,FAILURE
072-a_toy_airplane.obj,[121.4528865],[122.80942956],3,FAILURE
072-a_toy_airplane.obj,[304.06437437],[323.41257902],4,FAILURE
072-a_toy_airplane.obj,[246.09141101],[248.80862091],2,FAILURE
072-a_toy_airplane.obj,[260.26355659],[270.02914419],11,FAILURE
072-a_toy_airplane.obj,[202.45463233],[204.67951317],2,FAILURE
072-a_toy_airplane.obj,[264.26515979],[264.26515979],1,FAILURE
072-a_toy_airplane.obj,[105.49343097],[115.9771266],2,FAILURE
072-a_toy_airplane.obj,[228.1593562],[228.6373746],2,FAILURE
072-a_toy_airplane.obj,[198.44983418],[198.66116798],2,FAILURE
072-a_toy_airplane.obj,[144.71384203],[151.55316137],4,FAILURE
072-a_toy_airplane.obj,[188.76107305],[189.33922564],3,FAILURE
072-a_toy_airplane.obj,[247.49928631],[247.49928631],2,FAILURE
072-a_toy_airplane.obj,[137.25499597],[137.25499597],1,FAILURE
072-a_toy_airplane.obj,[252.95477442],[252.95477442],1,FAILURE
072-a_toy_airplane.obj,[294.33853551],[294.33853551],1,FAILURE
072-a_toy_airplane.obj,[185.61355574],[185.61355574],1,FAILURE
072-a_toy_airplane.obj,[236.94947427],[240.07315471],3,FAILURE
072-a_toy_airplane.obj,[187.20887401],[188.83247612],3,FAILURE
072-a_toy_airplane.obj,[166.43514516],[194.88772341],3,FAILURE
072-a_toy_airplane.obj,[223.05661682],[224.33765056],2,FAILURE
072-a_toy_airplane.obj,[226.55690273],[226.8004402],2,FAILURE
072-a_toy_airplane.obj,[171.81242004],[181.85770313],6,FAILURE
072-a_toy_airplane.obj,[232.63441811],[232.63441811],1,FAILURE
072-a_toy_airplane.obj,[179.96741805],[182.42944277],4,FAILURE
072-a_toy_airplane.obj,[248.19209425],[248.67886399],2,FAILURE
072-a_toy_airplane.obj,[297.97360279],[300.2914542],2,FAILURE
072-a_toy_airplane.obj,[198.81186526],[202.44980643],3,FAILURE
072-a_toy_airplane.obj,[230.00088166],[230.00088166],1,FAILURE
072-a_toy_airplane.obj,[159.21700604],[160.37157558],2,FAILURE
072-a_toy_airplane.obj,[199.01187283],[199.7065455],2,FAILURE
072-a_toy_airplane.obj,[234.17760581],[234.91608815],2,FAILURE
072-a_toy_airplane.obj,[105.39195107],[105.39195107],1,FAILURE
072-a_toy_airplane.obj,[180.14190834],[180.32845838],3,FAILURE
072-a_toy_airplane.obj,[258.64716235],[259.99772334],2,FAILURE
072-a_toy_airplane.obj,[241.913196],[253.92059111],3,FAILURE
072-a_toy_airplane.obj,[231.67426371],[231.67426371],1,FAILURE
072-a_toy_airplane.obj,[170.37817181],[170.99127993],3,FAILURE
072-a_toy_airplane.obj,[234.68819992],[235.70126336],2,FAILURE
072-a_toy_airplane.obj,[180.91843013],[181.45909137],2,FAILURE
072-a_toy_airplane.obj,[202.75839739],[204.90864652],5,FAILURE
072-a_toy_airplane.obj,[207.75731506],[208.87755853],3,FAILURE
072-a_toy_airplane.obj,[262.466518],[262.49741418],2,FAILURE
072-a_toy_airplane.obj,[320.86269683],[323.42987397],2,FAILURE
072-a_toy_airplane.obj,[259.79136161],[261.1583589],2,FAILURE
072-a_toy_airplane.obj,[180.5569776],[180.5814727],2,FAILURE
072-a_toy_airplane.obj,[153.7661659],[154.20383215],2,FAILURE
072-a_toy_airplane.obj,[198.20264894],[198.20264894],1,FAILURE
072-a_toy_airplane.obj,[167.90591535],[169.67290553],2,FAILURE
072-a_toy_airplane.obj,[255.88208184],[261.52681051],2,FAILURE
072-a_toy_airplane.obj,[179.30245302],[179.79286017],4,FAILURE
072-a_toy_airplane.obj,[89.59321658],[94.73914965],4,FAILURE
072-a_toy_airplane.obj,[261.60070769],[264.96309544],2,FAILURE
072-a_toy_airplane.obj,[161.69925166],[163.49688891],2,FAILURE
072-a_toy_airplane.obj,[297.82253887],[302.00731328],2,FAILURE
072-a_toy_airplane.obj,[182.03069284],[182.62984803],2,FAILURE
072-a_toy_airplane.obj,[161.57678104],[162.34467829],2,FAILURE
072-a_toy_airplane.obj,[276.87930959],[281.98952827],2,FAILURE
072-a_toy_airplane.obj,[305.69376161],[308.23753851],2,FAILURE
072-a_toy_airplane.obj,[171.81058446],[194.57410356],5,FAILURE
072-a_toy_airplane.obj,[117.95193962],[120.67130773],2,FAILURE
072-a_toy_airplane.obj,[224.4523019],[225.52306616],2,FAILURE
072-a_toy_airplane.obj,[181.83207886],[181.84619942],2,FAILURE
072-a_toy_airplane.obj,[193.05557323],[193.68939418],2,FAILURE
072-a_toy_airplane.obj,[215.91279056],[224.08657342],3,FAILURE
072-a_toy_airplane.obj,[198.83046822],[198.83046822],2,FAILURE
072-a_toy_airplane.obj,[141.21811575],[145.18244977],2,FAILURE
072-a_toy_airplane.obj,[249.45906462],[251.02063482],2,FAILURE
072-a_toy_airplane.obj,[226.41930635],[228.95921183],2,FAILURE
072-a_toy_airplane.obj,[223.22800917],[229.16347375],5,FAILURE
072-a_toy_airplane.obj,[268.77785339],[268.77785339],1,FAILURE
072-a_toy_airplane.obj,[159.72540327],[162.61205145],3,FAILURE
072-a_toy_airplane.obj,[107.36456175],[107.36456175],1,FAILURE
072-a_toy_airplane.obj,[101.84105339],[102.10721545],2,FAILURE
072-a_toy_airplane.obj,[261.26370999],[261.26370999],1,FAILURE
072-a_toy_airplane.obj,[195.91193754],[196.519716],2,FAILURE
072-a_toy_airplane.obj,[192.35698329],[193.68371953],2,FAILURE
072-a_toy_airplane.obj,[248.94129228],[251.62286402],2,FAILURE
072-a_toy_airplane.obj,[187.98624969],[187.98624969],1,FAILURE
072-a_toy_airplane.obj,[298.067385],[316.40161899],3,FAILURE
072-a_toy_airplane.obj,[182.21673382],[182.67529667],3,FAILURE
072-a_toy_airplane.obj,[263.90560164],[263.90560164],1,FAILURE
072-a_toy_airplane.obj,[225.59203441],[228.29281794],2,FAILURE
072-a_toy_airplane.obj,[269.03240512],[269.03240512],2,FAILURE
072-a_toy_airplane.obj,[266.16810961],[278.85638445],7,FAILURE
072-a_toy_airplane.obj,[201.52962649],[201.52962649],1,FAILURE
